LA Number,Establishment Number,URN,Total Number of Teachers (Headcount),Total Number of Teaching Assistants (Headcount),"Total Number of Non Classroom-based School Support Staff, Excluding Auxiliary Staff (Headcount)",Total Number of Teachers (Full-Time Equivalent),Total Number of Teaching Assistants (Full-time Equivalent),"Total Number of Non Classroom-based School Support Staff, Excluding Auxiliary Staff (Full-Time Equivalent)",Pupil:     Teacher Ratio,Mean Gross FTE Salary of All Teachers (£s)
879,4190,136626,105,52,57,96.8,39.7,48.4,13.7,"£38,457"
879,4605,140737,58,28,30,44.7,14.3,24.7,15.6,"£39,071"
879,5406,136496,80,10,23,68.0,7.5,21.1,17.7,"£40,384"
879,6905,136142,53,22,27,50.8,18.1,24.3,16.1,41204
879,6906,136166,70,31,28,62.9,25.2,23.3,13.2,"£42,372"
880,2000,138047,NA,NA,NA,NA,NA,NA,NA,NA
880,2001,138369,49,33,13,44.8,24.7,6.4,14.1,"£28,263"
880,2002,138772,22,37,11,20.4,22.1,9.8,25.2,"£38,191"
880,2003,138773,25,35,10,21.7,24.0,6.6,18.9,"£37,310"
880,2004,141237,18,30,20,15.2,21.7,6.0,21.6,"£40,974"
880,2407,113190,14,17,8,12.9,9.6,4.5,22.8,"£37,282"
880,2438,142361,38,37,16,30.0,20.5,10.0,22.9,"£37,919"
880,2439,113216,26,32,7,25.1,26.3,5.0,23.2,"£33,672"
880,2453,140063,31,32,11,29.3,24.9,9.4,19.2,"£35,440"
880,2455,113231,15,20,5,11.7,11.3,3.3,19.6,"£36,331"
880,2456,136602,22,30,9,18.7,17.5,6.1,22.2,"£37,208"
880,2460,113233,15,14,8,13.0,9.2,5.7,17.1,"£39,372"
880,2468,136659,22,21,10,17.8,15.5,7.4,25.5,"£37,677"
880,2469,113240,32,37,13,26.4,23.7,8.6,26.4,"£39,098"
880,2473,142364,19,33,4,14.9,13.5,2.9,21.3,"£37,199"
880,3103,113390,13,33,6,10.2,15.3,3.2,23.4,"£36,200"
880,3119,137304,NA,NA,NA,NA,NA,NA,NA,NA
880,3120,142669,7,13,5,5.7,6.4,2.0,17.5,"£37,394"
880,3121,142287,NA,NA,NA,NA,NA,NA,NA,NA
880,3600,145104,12,12,5,8.8,7.1,3.1,25.0,"£36,159"
880,3601,140768,8,12,4,6.6,6.0,1.8,17.7,"£37,097"
880,3613,140749,12,22,4,10.7,13.2,2.3,21.5,"£36,541"
880,3614,140745,12,21,6,9.3,10.8,2.6,18.3,"£35,684"
880,3615,140629,10,11,7,8.2,8.2,2.8,25.3,"£36,841"
880,3616,140644,17,18,2,14.5,10.2,1.1,23.0,"£38,193"
880,3617,140743,13,19,8,12.0,10.9,4.4,13.3,"£33,095"
880,3618,140092,25,23,6,16.8,13.4,3.3,19.2,"£32,642"
880,3619,145103,11,11,9,9.0,6.7,3.6,23.6,"£36,022"
880,3751,136892,23,26,34,19.0,15.0,17.2,25.1,"£37,404"
880,4000,138370,84,25,32,80.7,19.5,26.3,16.2,"£40,466"
880,4001,138863,89,37,52,79.9,28.3,44.7,16.5,"£37,188"
880,4114,136506,71,9,33,49.9,5.6,23.0,18.8,"£40,830"
880,4116,136388,69,3,25,54.2,1.3,20.7,18.7,"£39,596"
880,4117,113526,65,27,33,60.1,22.5,28.3,14.6,"£39,113"
880,4118,137755,71,19,39,64.0,14.7,28.4,16.7,"£37,688"
880,4601,113551,65,11,27,59.0,8.3,22.8,15.3,"£39,959"
880,5200,136648,20,27,11,18.6,21.6,7.3,23.3,"£37,271"
880,5401,136321,79,2,21,68.1,1.6,19.3,16.0,"£41,574"
881,2000,138901,24,31,3,23.1,20.0,2.8,18.0,"£34,548"
881,2001,114704,19,29,3,16.4,14.1,2.9,21.7,"£37,452"
881,2002,114705,15,19,4,14.0,13.6,3.9,21.0,"£36,910"
881,2003,114706,24,28,4,17.7,13.3,3.0,24.0,"£39,062"
881,2004,131806,20,18,13,17.6,9.0,8.8,23.9,"£36,624"
881,2005,131579,17,4,20,14.8,1.7,12.5,21.4,"£40,653"
881,2006,114707,16,23,6,13.5,12.4,4.3,16.4,"£36,695"
881,2007,114708,18,16,4,15.9,9.4,2.3,21.0,"£37,046"
881,2008,114709,25,44,9,19.2,20.0,6.6,22.7,"£38,424"
881,2010,114710,13,14,4,8.7,6.3,2.3,23.8,"£38,752"
881,2011,114711,22,33,6,22.0,24.2,6.0,22.9,"£36,417"
881,2012,138072,16,31,3,14.0,20.1,2.5,21.4,"£37,537"
881,2013,132142,23,20,7,19.4,10.5,4.6,21.6,"£39,060"
881,2014,143206,27,34,5,25.0,22.1,4.0,23.4,"£31,500"
881,2015,132164,20,19,4,17.8,8.0,1.9,27.1,"£37,756"
881,2017,114717,12,12,10,10.0,7.7,5.3,17.9,"£37,395"
881,2018,144304,21,25,6,19.7,13.8,4.7,20.9,"£35,278"
881,2020,134065,23,28,9,20.8,17.4,4.8,20.6,"£33,743"
881,2022,138575,39,63,24,34.6,46.3,20.7,21.8,"£34,909"
881,2023,138604,16,14,3,13.7,8.6,2.9,17.7,"£38,525"
881,2024,138404,19,19,9,17.3,13.1,7.4,18.7,"£30,464"
881,2025,138911,22,20,5,20.1,14.2,4.8,22.4,"£34,821"
881,2026,142685,20,29,13,18.7,19.7,9.0,25.6,"£34,123"
881,2027,114722,17,28,10,14.0,18.9,7.4,26.6,"£35,876"
881,2028,114723,11,14,4,9.5,11.5,3.7,22.7,"£36,272"
881,2030,138994,12,3,13,11.0,2.1,8.7,24.2,"£34,421"
881,2031,138996,16,16,5,14.9,12.9,4.9,15.2,34648
881,2032,139252,6,3,4,4.3,1.8,2.4,18.8,"£35,441"
881,2033,139398,NA,NA,NA,NA,NA,NA,NA,NA
881,2034,114726,11,11,2,8.9,6.8,1.4,17.7,"£37,147"
881,2035,139399,NA,NA,NA,NA,NA,NA,NA,NA
881,2036,114727,9,13,4,6.9,5.4,2.0,19.2,"£37,747"
881,2037,114728,11,8,5,7.9,2.3,4.1,22.8,"£38,058"
881,2038,114729,10,15,5,8.3,7.3,3.7,19.3,"£35,437"
881,2039,114730,7,8,2,5.2,3.7,1.6,21.0,"£38,075"
881,2041,114732,14,20,4,12.6,14.5,2.8,25.5,"£36,911"
881,2042,114733,9,11,3,8.2,7.8,2.5,20.8,"£32,967"
881,2043,114734,11,8,3,8.5,4.8,1.6,17.2,"£36,998"
881,2044,114735,8,10,2,5.4,4.8,1.3,18.9,"£35,985"
881,2045,114736,11,11,13,10.0,4.0,7.4,21.2,"£38,209"
881,2046,139577,10,18,2,9.5,11.0,1.2,22.8,"£39,638"
881,2050,114738,9,10,5,6.7,5.9,2.7,20.8,"£35,985"
881,2051,114739,8,9,2,6.5,6.8,1.4,18.0,"£35,131"
881,2053,140735,15,29,9,13.3,16.2,6.4,20.0,"£36,327"
881,2054,114742,17,26,6,13.8,13.5,4.4,22.0,"£38,099"
881,2055,114743,17,17,3,11.3,8.7,2.4,22.8,"£37,295"
881,2056,114744,10,11,4,7.5,5.6,1.8,23.9,"£38,010"
881,2057,114745,14,9,3,11.5,5.4,2.4,19.0,"£36,120"
881,2058,114746,14,11,10,10.1,6.0,7.0,20.8,"£37,504"
881,2059,114747,18,36,5,17.4,13.1,3.1,19.1,"£37,070"
881,2060,139583,16,20,4,12.7,11.5,3.8,24.6,"£36,296"
881,2062,114750,17,25,7,13.8,12.9,4.5,21.7,"£38,613"
881,2063,114751,14,25,8,13.5,12.0,6.4,21.6,"£36,412"
881,2064,114752,13,15,5,9.4,7.1,3.2,23.0,"£41,130"
881,2067,139641,18,21,18,17.1,16.4,13.5,22.7,"£37,301"
881,2068,114755,17,16,5,14.1,10.6,4.0,23.7,"£38,476"
881,2069,114756,8,12,11,7.4,7.5,5.0,23.1,"£35,458"
881,2072,114758,15,29,6,13.7,18.0,2.6,27.2,"£34,232"
881,2073,114759,14,14,5,10.7,8.0,2.0,21.3,"£36,422"
881,2074,114760,10,10,5,9.0,5.9,2.7,19.9,40162
881,2075,114761,23,19,9,18.4,11.5,5.9,22.9,"£37,123"
881,2079,139802,NA,NA,NA,NA,NA,NA,NA,NA
881,2080,138028,36,56,6,31.3,41.3,5.8,17.2,"£35,294"
881,2081,114764,20,29,7,15.8,15.4,4.4,25.1,"£33,574"
881,2082,131209,23,22,4,20.8,14.5,2.6,25.2,"£33,553"
881,2083,143204,14,23,4,12.4,16.3,3.2,32.6,"£37,371"
881,2084,139806,6,5,4,6.0,3.9,3.4,34.7,"£33,976"
881,2085,139808,10,8,6,8.6,5.9,4.2,27.6,"£38,709"
881,2088,114767,6,9,2,4.7,4.8,1.7,20.3,"£40,742"
881,2090,114769,17,20,23,12.4,5.6,8.8,25.3,36326
881,2091,139917,11,11,9,9.0,8.0,4.5,22.8,"£40,686"
881,2092,139950,NA,NA,NA,NA,NA,NA,NA,NA
881,2093,140019,16,13,2,16.0,9.1,1.7,27.3,"£37,671"
881,2094,140024,15,8,4,13.9,4.5,3.3,32.7,"£33,561"
881,2095,140180,8,15,4,6.8,7.9,2.9,23.9,"£38,926"
881,2096,140181,12,10,5,10.6,7.6,3.6,19.7,"£32,983"
881,2097,140367,13,12,3,11.8,9.0,2.1,20.6,"£36,380"
881,2098,140375,11,23,4,8.4,9.6,2.5,23.9,"£35,506"
881,2099,140380,6,7,3,5.2,3.6,2.2,27.9,"£38,642"
881,2100,140396,15,14,2,13.7,10.4,2.0,16.8,"£33,201"
881,2103,140666,17,12,8,16.0,7.3,4.4,23.3,"£35,363"
881,2105,140828,16,9,5,15.6,7.3,3.8,19.0,"£38,595"
881,2106,140844,11,3,3,10.1,2.0,1.8,12.9,"£31,263"
881,2107,141113,26,23,9,23.0,15.8,7.2,17.5,"£34,977"
881,2108,141170,13,17,5,12.4,14.6,3.4,23.9,"£34,412"
881,2109,141182,13,7,4,9.4,4.4,2.7,21.4,"£36,110"
881,2110,141194,12,8,3,10.6,6.5,2.4,17.3,"£38,147"
881,2111,141195,11,18,11,10.2,12.4,5.2,20.9,"£37,026"
881,2113,141326,12,26,4,11.2,18.5,3.4,27.1,"£35,288"
881,2114,141355,11,13,5,10.4,9.6,4.2,18.8,"£37,807"
881,2115,141379,17,11,4,16.1,8.3,3.5,19.7,"£33,119"
881,2116,141380,17,13,3,17.0,10.0,2.8,17.8,"£37,726"
881,2117,141381,10,8,9,9.3,6.2,8.3,24.1,"£32,280"
881,2118,141511,9,13,0,8.1,6.2,0.0,19.3,"£34,213"
881,2119,141656,6,3,3,5.4,1.8,2.8,10.6,"£38,944"
881,2121,141657,13,17,3,10.0,12.5,2.9,20.2,"£36,610"
881,2123,141658,5,2,3,4.6,1.6,2.8,16.7,"£32,355"
881,2124,141681,6,5,2,5.1,2.7,1.4,20.4,"£36,329"
881,2125,141869,11,14,3,9.8,6.0,2.4,23.2,"£39,895"
881,2126,142813,22,17,5,19.4,11.0,4.9,16.8,"£33,285"
881,2127,144303,22,36,10,20.3,21.2,7.3,21.5,"£35,272"
881,2128,141950,9,7,2,8.9,6.9,2.0,20.4,"£38,042"
881,2129,142000,19,22,16,18.3,15.5,8.1,23.2,"£34,225"
881,2130,143978,19,35,6,17.1,15.7,5.4,24.5,"£37,384"
881,2131,142001,13,17,3,12.5,12.3,1.9,15.8,"£34,987"
881,2132,142002,10,14,5,8.9,8.9,3.5,19.9,"£35,631"
881,2133,142049,16,28,10,16.0,15.3,5.4,24.7,34037
881,2134,114794,18,25,4,15.3,15.3,3.4,21.3,"£35,584"
881,2135,142771,NA,NA,NA,NA,NA,NA,NA,NA
881,2136,141625,10,15,5,9.4,7.2,1.9,27.1,"£36,864"
881,2137,142775,16,17,6,14.7,11.7,4.4,20.6,"£35,480"
881,2138,142935,9,6,6,5.9,3.9,3.0,11.2,"£37,284"
881,2139,143121,15,27,4,13.4,21.5,3.3,21.5,"£32,901"
881,2141,143122,15,22,3,13.2,15.8,2.8,19.5,"£32,526"
881,2143,143123,9,12,4,8.6,8.5,3.7,25.1,"£33,693"
881,2144,143124,9,10,3,8.6,8.2,2.4,19.2,"£37,725"
881,2145,143125,23,47,8,21.1,26.7,7.3,25.6,"£37,364"
881,2146,143126,27,39,10,25.2,23.0,6.1,22.7,"£35,967"
881,2147,143127,14,14,3,11.2,10.1,2.8,19.8,"£34,763"
881,2148,143128,26,29,12,23.4,21.0,10.7,20.4,"£35,298"
881,2149,143516,23,23,11,20.2,20.2,9.0,22.4,"£32,932"
881,2150,143538,16,21,9,15.7,13.7,5.5,26.2,"£33,556"
881,2155,143855,1,1,0,1.0,0.1,0.0,SUPP,SUPP
881,2156,143948,7,18,3,7.0,6.4,1.9,21.2,"£36,790"
881,2157,144349,11,10,5,10.0,7.7,4.3,30.8,"£31,654"
881,2158,144350,15,11,6,12.2,9.2,3.5,27.1,"£36,044"
881,2160,144631,11,29,6,9.0,18.3,3.9,24.7,"£36,680"
881,2161,144645,6,3,4,5.4,1.4,2.5,15.7,"£32,558"
881,2162,144823,13,12,5,11.6,7.4,3.3,23.1,"£35,708"
881,2163,144881,11,10,7,9.0,8.2,4.9,20.0,"£40,451"
881,2164,144955,21,21,4,16.4,11.4,3.6,18.2,"£33,425"
881,2165,145020,14,15,3,12.8,12.3,2.4,19.8,"£33,979"
881,2167,145110,24,31,7,20.1,18.1,4.6,21.4,"£37,531"
881,2180,137971,28,33,7,24.0,21.7,5.6,24.5,"£35,449"
881,2181,114801,13,15,4,11.1,7.0,2.8,23.5,"£41,254"
881,2191,114802,9,6,5,7.7,3.3,3.4,18.9,"£37,523"
881,2200,136855,20,25,5,17.3,15.5,3.1,19.6,"£34,046"
881,2210,114805,16,13,4,14.8,11.2,3.0,20.9,"£37,786"
881,2250,114809,12,8,13,9.2,4.3,8.3,25.2,"£35,978"
881,2251,114810,5,5,3,4.4,3.8,1.8,15.8,"£40,767"
881,2261,114811,7,11,2,6.0,5.5,2.0,19.2,"£35,639"
881,2271,114813,19,22,5,16.0,8.0,3.5,24.0,"£39,411"
881,2281,114814,11,9,8,7.7,5.0,3.6,22.9,"£41,071"
881,2297,114817,11,20,6,10.5,11.6,4.5,21.8,"£35,361"
881,2300,114818,37,35,10,30.7,23.8,7.2,18.7,"£36,958"
881,2310,114821,22,7,4,17.6,4.9,3.6,23.7,"£36,036"
881,2311,114822,11,21,5,10.6,14.0,4.8,22.5,"£35,639"
881,2317,114823,15,8,11,10.8,3.9,5.7,18.9,"£38,634"
881,2323,114825,5,6,1,4.2,4.2,0.5,16.8,"£35,154"
881,2330,114827,15,21,10,12.1,13.9,4.8,24.7,"£38,304"
881,2370,114832,11,18,3,9.3,7.8,1.7,17.3,"£37,070"
881,2374,114834,16,30,14,14.9,18.7,10.3,26.3,"£34,871"
881,2380,114835,9,8,2,6.0,4.5,1.2,20.5,"£36,807"
881,2410,114842,15,18,3,12.5,9.9,2.1,NA,"£34,584"
881,2414,114843,13,34,5,12.0,12.8,4.6,18.5,"£36,830"
881,2424,139462,19,24,8,16.6,14.3,5.2,25.4,"£37,391"
881,2450,114852,14,13,8,10.8,6.2,3.9,20.5,"£35,539"
881,2460,114856,6,12,4,4.9,5.1,2.3,28.0,"£40,989"
881,2473,114861,19,10,9,15.8,7.1,7.2,16.5,"£33,265"
881,2481,114863,10,18,3,9.0,11.7,2.5,22.2,"£39,043"
881,2483,114864,13,29,5,11.2,13.4,2.6,22.3,"£38,119"
881,2500,114869,4,2,2,3.5,1.1,1.8,10.8,"£38,895"
881,2503,114872,22,28,7,19.8,15.0,4.7,21.8,"£37,491"
881,2510,114875,14,14,7,12.8,8.0,3.5,20.3,"£37,245"
881,2520,141714,12,9,4,9.9,4.2,3.7,21.7,"£37,788"
881,2521,114879,14,16,2,9.9,7.3,1.6,21.7,"£37,648"
881,2529,114882,10,26,4,8.2,11.5,1.7,21.8,"£37,318"
881,2541,114884,10,17,5,6.9,5.9,2.6,26.3,"£37,304"
881,2548,144834,13,20,4,11.1,10.6,2.7,20.1,"£37,601"
881,2549,114887,10,23,4,8.8,9.6,1.8,20.2,"£38,027"
881,2550,114888,9,16,4,7.6,8.1,2.3,16.7,"£30,875"
881,2559,141573,20,21,4,17.0,13.2,3.6,20.6,"£38,148"
881,2568,114894,14,9,2,12.4,6.2,1.7,16.9,"£35,740"
881,2569,114895,17,43,10,15.0,15.1,5.2,20.3,"£34,839"
881,2578,137108,54,37,26,49.1,27.8,21.1,17.9,"£34,591"
881,2579,114898,8,14,4,7.2,4.1,2.3,27.1,"£36,304"
881,2581,114899,24,19,11,20.6,15.8,9.2,20.1,"£36,245"
881,2588,114902,25,12,8,19.3,7.0,5.4,21.0,"£35,159"
881,2589,143784,17,28,4,11.6,8.9,3.2,25.8,"£28,901"
881,2590,114904,10,5,7,7.6,1.2,3.5,19.6,"£36,578"
881,2598,137226,22,22,17,17.8,14.4,9.7,23.7,"£39,647"
881,2599,114909,8,10,4,6.6,5.9,1.6,20.0,"£38,977"
881,2601,114910,15,14,3,12.7,8.6,2.5,20.8,"£34,861"
881,2606,114912,35,27,6,31.2,18.8,4.6,19.8,"£37,448"
881,2609,114913,16,7,4,10.4,3.0,2.9,24.3,"£35,830"
881,2611,114914,15,20,3,13.2,10.1,2.4,17.9,"£37,104"
881,2619,114917,12,16,8,8.7,5.1,4.6,20.4,"£37,130"
881,2620,140744,14,18,4,9.8,8.0,2.9,21.9,"£41,865"
881,2621,114919,13,19,3,11.8,13.5,2.2,18.6,"£39,360"
881,2624,114921,9,9,2,7.3,6.4,2.0,17.5,"£37,977"
881,2629,114924,11,8,3,8.2,4.0,2.1,21.8,"£36,822"
881,2630,114925,11,19,6,9.2,7.7,2.7,22.5,"£36,388"
881,2640,114929,9,8,2,9.0,3.8,1.6,18.8,"£34,896"
881,2647,114932,13,5,4,12.4,2.0,3.2,15.3,"£34,661"
881,2649,114933,26,46,5,20.2,13.3,2.9,20.4,"£37,764"
881,2655,114935,18,25,4,17.4,13.6,3.5,23.6,"£35,472"
881,2656,114936,19,11,4,15.1,4.1,2.8,19.0,"£33,310"
881,2659,114937,13,22,5,10.5,8.5,3.1,20.6,"£36,851"
881,2660,114938,9,13,3,7.2,6.4,1.5,21.1,"£41,036"
881,2665,144665,24,28,7,21.7,19.0,5.0,20.0,"£35,184"
881,2666,141715,7,6,1,6.4,3.5,1.0,11.9,"£33,085"
881,2669,114941,19,22,10,15.8,11.0,4.9,18.4,"£37,325"
881,2671,114942,11,12,3,8.9,6.1,1.9,20.3,"£37,554"
881,2679,114944,15,20,3,12.6,12.8,2.6,19.8,"£39,513"
881,2680,114945,11,20,3,8.9,7.6,1.8,20.7,"£36,399"
881,2681,114946,12,9,9,11.0,6.3,5.2,21.5,"£36,156"
881,2685,114948,10,11,7,9.0,5.4,4.2,23.0,"£37,186"
881,2687,141572,18,18,5,13.4,8.7,2.9,18.7,"£35,734"
881,2690,114952,10,12,4,9.4,8.7,3.3,23.1,"£40,466"
881,2696,137220,15,20,4,9.7,10.3,2.4,21.5,"£39,536"
881,2699,139871,21,19,5,19.8,10.4,4.0,16.2,"£37,693"
881,2707,114962,12,11,3,10.3,7.8,2.9,16.3,"£37,154"
881,2710,114964,8,9,4,5.8,5.5,1.6,15.6,SUPP
881,2717,141574,12,9,4,9.0,6.2,2.2,20.0,"£32,325"
881,2720,114967,10,19,4,8.4,5.7,2.7,22.3,"£38,944"
881,2729,114969,11,10,2,8.7,5.8,1.5,18.4,"£38,038"
881,2730,114970,7,3,2,5.6,2.3,1.6,17.3,SUPP
881,2733,114972,10,16,5,9.1,6.7,2.6,29.6,"£38,525"
881,2737,114974,12,8,7,8.3,4.0,2.4,18.7,"£36,230"
881,2740,114975,11,12,4,8.7,7.1,2.2,23.2,"£37,486"
881,2747,114978,12,5,45,11.4,3.0,27.9,21.5,"£38,035"
881,2750,114979,9,7,2,5.6,4.5,1.1,17.8,SUPP
881,2751,114980,10,11,2,8.6,6.3,1.9,20.7,"£37,355"
881,2757,114983,9,13,3,8.0,9.5,1.7,22.6,"£39,118"
881,2759,114984,17,26,6,15.8,13.6,4.5,22.3,"£36,682"
881,2760,114985,10,6,3,8.8,3.8,2.1,19.9,"£37,121"
881,2767,114988,33,54,5,28.5,17.9,4.5,21.0,"£36,733"
881,2769,114989,13,20,16,11.8,9.8,7.9,27.1,"£36,919"
881,2770,114990,5,5,1,4.5,3.6,1.0,18.1,"£34,395"
881,2779,114992,16,23,5,11.3,7.5,3.0,23.2,"£37,932"
881,2781,114993,33,39,19,31.1,26.0,11.0,NA,"£38,222"
881,2785,141304,21,52,11,18.4,21.6,8.3,23.2,"£37,701"
881,2789,114996,17,13,3,9.4,5.0,2.6,22.3,"£38,430"
881,2798,114999,22,30,4,19.7,20.1,2.7,21.2,"£36,966"
881,2799,115000,12,8,2,9.4,5.6,1.2,19.9,"£36,802"
881,2811,137631,20,8,9,18.6,5.5,4.5,19.3,"£37,090"
881,2821,115012,21,20,13,15.5,10.2,4.4,27.4,"£38,019"
881,2823,115013,17,12,6,14.6,7.6,2.6,21.1,"£37,295"
881,2833,115016,22,21,8,19.6,14.7,6.0,20.7,"£34,363"
881,2838,115018,12,21,3,11.1,11.9,1.7,23.6,"£35,840"
881,2839,115019,19,24,4,16.0,10.5,2.7,22.4,"£37,494"
881,2840,115020,11,8,2,8.1,5.2,1.1,15.9,"£34,550"
881,2850,137607,21,43,7,18.9,17.7,3.4,23.6,"£35,909"
881,2853,115023,16,26,1,16.0,13.7,0.5,25.2,"£33,376"
881,2873,115026,17,16,6,12.7,10.0,3.8,24.3,"£35,923"
881,2879,115027,28,68,6,24.0,23.5,4.9,23.7,"£36,754"
881,2891,137245,19,20,9,14.6,9.6,3.9,NA,"£38,618"
881,2901,137054,15,23,7,14.2,14.4,4.1,20.2,"£31,089"
881,2911,115039,13,31,3,9.4,15.8,2.1,22.3,"£37,664"
881,2915,137030,11,15,13,10.3,6.4,8.6,22.5,"£41,204"
881,2918,115041,13,20,8,9.2,10.1,4.3,23.1,"£37,636"
881,2919,115042,11,20,9,9.6,10.1,2.9,22.5,"£40,216"
881,2928,115044,13,16,8,11.4,8.2,4.8,23.7,"£37,013"
881,2950,115047,12,17,3,10.2,5.5,2.5,23.4,"£35,994"
881,2971,137395,15,24,5,12.2,9.8,3.8,22.5,"£37,124"
881,2973,115052,20,22,6,18.0,12.4,5.1,22.7,"£34,665"
881,2983,144664,15,17,3,13.4,10.9,2.2,15.3,"£34,936"
881,2994,142254,15,22,7,12.4,10.4,4.2,22.2,"£38,377"
881,2998,115062,25,35,25,21.0,12.6,13.7,20.1,"£35,254"
881,2999,139543,23,39,8,21.0,17.4,5.6,21.7,"£34,412"
881,3001,115064,17,18,2,11.2,10.4,1.9,18.9,"£35,654"
881,3003,115065,12,15,8,9.6,7.1,5.7,25.2,"£39,306"
881,3006,115066,16,10,4,12.4,6.2,2.8,19.6,"£35,090"
881,3008,115067,3,4,1,3.0,2.1,0.9,15.7,SUPP
881,3009,115068,6,10,2,5.9,5.4,1.5,16.0,"£39,527"
881,3010,115069,10,11,3,7.5,5.4,2.2,19.6,"£35,998"
881,3013,115070,12,18,8,9.4,7.4,4.6,22.4,"£38,325"
881,3015,115071,6,5,2,5.2,2.3,1.2,14.8,"£36,999"
881,3018,115072,11,10,3,9.6,5.4,2.7,20.6,"£35,151"
881,3019,115073,6,12,2,4.9,3.5,1.3,21.7,"£41,163"
881,3020,115074,12,13,4,9.8,6.0,2.1,21.8,"£39,843"
881,3021,115075,8,10,4,6.0,3.6,1.5,20.7,"£38,059"
881,3022,115076,10,14,6,9.2,8.4,2.6,22.6,"£37,644"
881,3023,115077,9,18,4,8.2,8.0,2.2,22.7,"£39,959"
881,3024,115078,10,13,2,7.0,6.2,1.5,19.6,"£37,746"
881,3025,115079,5,8,3,2.5,4.0,1.2,21.9,"£45,619"
881,3026,115080,14,11,2,9.9,7.1,1.9,20.8,"£38,485"
881,3027,115081,8,10,2,8.0,4.3,1.7,22.0,"£37,229"
881,3028,115082,19,28,10,14.6,13.1,5.2,19.7,"£36,160"
881,3029,115083,18,21,5,15.5,11.1,3.2,26.7,"£38,548"
881,3030,115084,6,8,2,5.2,5.6,1.2,22.4,"£36,096"
881,3032,115085,7,9,3,5.6,5.2,1.4,20.7,"£38,867"
881,3040,115088,11,15,4,8.5,8.5,2.6,24.5,"£38,488"
881,3101,137744,10,13,5,9.4,6.9,4.2,16.3,"£33,144"
881,3102,115090,6,10,1,6.0,4.0,0.8,24.7,"£37,242"
881,3103,115091,5,15,4,5.0,5.0,2.4,24.2,"£36,421"
881,3122,115094,25,36,5,22.7,18.5,3.5,19.1,"£35,339"
881,3123,115095,11,5,2,10.4,3.6,2.0,19.1,"£37,603"
881,3124,115096,7,7,3,5.5,3.0,2.0,18.9,"£39,585"
881,3125,115097,9,10,2,8.2,7.0,1.4,23.9,"£40,531"
881,3128,144663,15,12,3,11.7,8.9,2.4,18.0,"£37,102"
881,3131,115099,7,10,3,5.9,6.1,1.8,18.8,"£37,968"
881,3132,115100,10,28,4,8.9,13.1,2.3,26.6,"£38,558"
881,3133,115101,12,25,5,9.0,12.0,3.8,22.4,"£39,128"
881,3201,115103,23,24,4,17.3,12.7,3.4,18.9,"£35,608"
881,3205,115105,7,10,2,5.2,4.1,1.1,20.4,"£38,956"
881,3207,115106,6,9,2,6.0,5.3,2.0,25.8,"£33,977"
881,3208,115107,5,2,3,4.0,1.6,1.5,13.8,"£36,402"
881,3209,115108,18,19,3,13.8,9.8,2.1,22.5,"£35,632"
881,3211,139360,20,22,4,19.2,13.4,3.6,21.5,"£36,844"
881,3212,115110,7,4,4,5.2,2.3,2.2,16.0,"£38,064"
881,3213,115111,7,13,3,5.2,7.5,1.4,20.6,"£38,743"
881,3214,115112,12,22,5,9.2,12.3,2.4,24.7,"£36,378"
881,3215,115113,10,5,5,5.8,2.1,2.0,20.4,"£37,804"
881,3217,115114,11,8,3,8.9,3.6,2.1,18.2,"£36,930"
881,3218,115115,5,2,4,3.6,0.7,2.4,20.0,"£38,309"
881,3220,115116,7,3,7,5.7,0.6,3.2,14.2,"£34,732"
881,3221,115117,9,6,2,7.6,3.6,1.5,12.5,"£35,672"
881,3222,115118,6,6,5,5.0,3.4,1.2,18.6,"£39,006"
881,3224,115119,13,16,7,10.5,6.1,2.9,21.8,"£39,503"
881,3225,115120,11,6,2,7.8,3.9,1.9,26.5,"£41,447"
881,3230,142252,6,4,2,5.2,2.6,1.7,21.6,"£37,626"
881,3232,115122,6,12,3,4.6,4.2,2.4,31.1,"£38,624"
881,3235,115123,8,8,3,5.9,3.3,2.1,18.1,"£38,844"
881,3237,115124,11,12,3,10.0,8.9,2.0,20.8,"£35,768"
881,3238,115125,6,7,3,4.4,3.6,1.7,21.4,"£34,836"
881,3239,115126,5,5,2,4.8,2.1,1.2,17.3,"£35,272"
881,3241,115127,8,11,2,6.4,6.6,1.4,17.3,"£32,745"
881,3244,115129,18,10,1,12.1,7.9,1.0,18.6,"£35,591"
881,3247,115130,9,7,2,6.0,4.6,1.9,16.3,SUPP
881,3250,142253,28,60,23,25.2,20.4,11.7,22.6,"£36,883"
881,3251,132234,10,11,3,8.8,6.7,1.6,21.7,"£34,086"
881,3252,143205,26,36,11,22.7,23.4,9.6,23.8,"£40,918"
881,3253,132833,21,45,8,19.9,32.6,5.5,21.0,"£36,889"
881,3254,133255,22,40,11,19.4,20.8,8.3,22.9,"£41,662"
881,3255,143203,19,25,5,17.6,18.1,4.3,24.4,"£38,714"
881,3256,133254,14,24,9,13.2,9.4,3.6,22.0,"£36,337"
881,3257,133312,23,22,13,16.5,11.8,6.4,20.7,"£36,247"
881,3302,115132,9,6,5,7.4,3.5,2.7,15.4,"£36,509"
881,3303,115133,13,19,5,9.7,9.8,2.5,23.3,"£37,670"
881,3304,144866,7,3,1,5.8,1.4,1.0,15.4,"£37,895"
